pair_type,video_id,frame_a,frame_b,image_id_a,image_id_b,gt_track_id_a,gt_track_id_b,team_a,team_b,role_a,role_b,bbox_a,bbox_b,image_path_a,image_path_b,cosine_distance,euclidean_distance,strongsort_distance,crop_a,crop_b,pair_image
same_id,SNGS-033,113,694,2033000114,2033000695,20,20,left,left,player,player,"0.000,441.000,29.000,75.000","804.000,576.000,73.000,135.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-033/img1/000114.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-033/img1/000695.jpg,0.7608577013015747,3.5573675632476807,0.6167891025543213,research/reid_identity_separability/bad_cases/largest_same_11_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_11_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_11_pair.jpg
same_id,SNGS-045,248,505,2045000249,2045000506,12,12,right,right,player,player,"1599.000,561.000,54.000,93.000","1279.000,456.000,49.000,87.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000249.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000506.jpg,0.7573502063751221,4.058821678161621,0.6153658032417297,research/reid_identity_separability/bad_cases/largest_same_12_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_12_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_12_pair.jpg
same_id,SNGS-029,517,657,2029000518,2029000658,15,15,left,left,player,player,"1902.000,568.000,17.000,7.000","597.000,371.000,122.000,204.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-029/img1/000518.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-029/img1/000658.jpg,0.756255567073822,3.447477340698242,0.614920973777771,research/reid_identity_separability/bad_cases/largest_same_13_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_13_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_13_pair.jpg
same_id,SNGS-045,247,558,2045000248,2045000559,12,12,right,right,player,player,"1611.000,561.000,53.000,93.000","1868.000,605.000,51.000,96.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000248.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000559.jpg,0.7498494982719421,3.740121841430664,0.6123109459877014,research/reid_identity_separability/bad_cases/largest_same_14_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_14_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_14_pair.jpg
same_id,SNGS-045,223,748,2045000224,2045000749,12,12,right,right,player,player,"1830.000,566.000,50.000,91.000","1786.000,594.000,34.000,91.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000224.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000749.jpg,0.7465080618858337,3.6781158447265625,0.6109451651573181,research/reid_identity_separability/bad_cases/largest_same_15_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_15_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_15_pair.jpg
same_id,SNGS-033,113,577,2033000114,2033000578,20,20,left,left,player,player,"0.000,441.000,29.000,75.000","0.000,573.000,21.000,81.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-033/img1/000114.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-033/img1/000578.jpg,0.7464364767074585,3.4785964488983154,0.6109158396720886,research/reid_identity_separability/bad_cases/largest_same_16_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_16_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_16_pair.jpg
same_id,SNGS-029,508,517,2029000509,2029000518,15,15,left,left,player,player,"1725.000,481.000,62.000,128.000","1902.000,568.000,17.000,7.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-029/img1/000509.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-029/img1/000518.jpg,0.7463849782943726,3.6752991676330566,0.6108947992324829,research/reid_identity_separability/bad_cases/largest_same_17_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_17_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_17_pair.jpg
same_id,SNGS-053,63,185,2053000064,2053000186,16,16,left,left,player,player,"1241.000,384.000,25.000,66.000","1162.000,373.000,32.000,70.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-053/img1/000064.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-053/img1/000186.jpg,0.7463526129722595,3.876398801803589,0.6108816266059875,research/reid_identity_separability/bad_cases/largest_same_18_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_18_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_18_pair.jpg
same_id,SNGS-045,27,502,2045000028,2045000503,22,22,right,right,player,player,"1254.000,506.000,45.000,87.000","1883.000,428.000,36.000,95.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000028.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-045/img1/000503.jpg,0.7437838315963745,3.490731954574585,0.6098294258117676,research/reid_identity_separability/bad_cases/largest_same_19_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_19_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_19_pair.jpg
same_id,SNGS-053,58,583,2053000059,2053000584,16,16,left,left,player,player,"1199.000,376.000,24.000,65.000","928.000,631.000,62.000,78.000",/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-053/img1/000059.jpg,/remote-home/haolinyang/datasets/SN-GSR-2024/SoccerNetGS/valid/SNGS-053/img1/000584.jpg,0.7426232099533081,3.6967835426330566,0.6093534231185913,research/reid_identity_separability/bad_cases/largest_same_20_crop_a.jpg,research/reid_identity_separability/bad_cases/largest_same_20_crop_b.jpg,research/reid_identity_separability/bad_cases/largest_same_20_pair.jpg
